Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team,HOF Probability,HOF Lock
Lloyd Daniels,1992,1998,5,1,SG,SAS,200,7.1,1411,2.2,440,1.6,312,0.5,102,0.3,61,40.3,31.6,74.3,45.8,11.5,0.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019059141460992246,0
Marquis Daniels,2003,2013,10,1,SG,DAL,548,7.9,4319,2.8,1552,1.8,966,0.9,509,0.3,137,45.1,23.5,72.1,46.4,12.9,1.6,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0028586712887514365,0
Troy Daniels,2013,2020,7,0,SG,HOU,339,6.6,2232,1.3,446,0.5,185,0.3,100,0.1,21,40.1,39.5,79.9,54.6,10.4,0.7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018147397383941565,0
Sasha Danilović,1995,1997,2,1,SG,MIA,75,12.8,957,2.4,182,2.0,149,0.9,69,0.2,12,43.9,37.9,78.9,51.8,11.7,2.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006192648478108712,0
Adrian Dantley,1976,1991,15,1,SF,UTA,955,24.3,23177,5.7,5455,3.0,2830,1.0,944,0.2,150,54.0,17.1,81.8,54.0,21.5,8.9,134.2,1,1,0,0,2008,6,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.8516931266897004,1
Pete Darcey,1952,1953,1,1,C,MLH,12,0.9,11,0.8,10,0.2,2,0.0,0,0.0,0,16.7,0.0,55.6,0.0,-5.7,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010063938378748912,0
Yinka Dare,1994,1998,4,1,C,BRK,110,2.1,233,2.6,281,0.0,4,0.1,12,0.6,70,39.6,0.0,57.0,39.6,6.2,-0.2,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001005373941894991,0
Jesse Dark,1974,1975,1,1,SG,NYK,47,3.6,170,0.8,37,0.6,30,0.1,3,0.0,1,47.1,0.0,55.0,0.0,11.0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015131912974393417,0
Nate Darling,2020,2021,1,0,SG,CHO,7,1.3,9,0.1,1,0.1,1,0.0,0,0.1,1,28.6,28.6,100.0,42.9,8.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011937104666627804,0
Gigi Datome,2013,2015,2,1,SF,DET,55,3.4,188,1.4,75,0.4,20,0.1,8,0.1,8,41.4,31.6,81.8,48.1,11.3,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012654246066101597,0
Brad Daugherty,1986,1994,8,1,C,CLE,548,19.0,10389,9.5,5227,3.7,2028,0.8,422,0.7,397,53.2,14.3,74.7,53.2,18.9,8.2,65.2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8924009139882234,0
Kornél Dávid,1998,2001,3,1,SF,CHI,109,5.0,549,2.8,306,0.6,64,0.4,46,0.2,24,44.6,0.0,81.7,44.6,12.5,0.8,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002190052553816125,0
Jermareo Davidson,2007,2009,2,1,SF,CHO,52,3.1,162,1.8,96,0.3,14,0.2,9,0.3,18,42.5,0.0,57.8,42.5,10.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011698225257652374,0
Bob Davies,1948,1955,7,1,PG,SAC,462,14.3,6594,2.9,980,4.9,2250,0.0,0,0.0,0,37.8,0.0,75.9,0.0,18.1,7.1,49.7,1,1,0,0,1970,4,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.948528057905279,1
Brandon Davies,2013,2015,2,1,PF,PHI,78,3.7,286,2.5,192,0.7,58,0.5,42,0.2,15,41.1,22.7,64.4,43.0,8.7,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012598987363496405,0
Anthony Davis,2012,2022,10,0,PF,NOP,604,23.8,14390,10.2,6163,2.3,1414,1.4,824,2.3,1413,51.5,30.3,79.4,52.9,26.9,9.1,91.3,0,0,0,0,0,8,0,0,0,0,3,1,4,1,0,4,0,0,1,0,0,0,1,0.999426433660496,1
Antonio Davis,1993,2006,13,1,PF,IND,903,10.0,9041,7.5,6755,1.1,1017,0.5,430,1.0,889,44.8,8.7,72.7,44.8,14.1,4.6,59.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020945740082805198,0
Baron Davis,1999,2012,13,1,PG,GSW,835,16.1,13447,3.8,3183,7.2,6025,1.8,1530,0.4,360,40.9,32.0,71.1,46.5,17.8,4.9,63.1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06701817709122554,0
Ben Davis,1996,2000,4,1,PF,PHO,40,1.4,54,1.3,53,0.1,5,0.2,6,0.1,2,35.6,0.0,46.2,35.6,12.5,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011883663344245806,0
Bob Davis,1972,1973,1,1,SF,POR,9,1.8,16,0.6,5,0.2,2,0.0,0,0.0,0,21.4,0.0,66.7,0.0,-1.0,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009134246979026473,0
Brad Davis,1977,1992,15,1,PG,DAL,961,8.2,7866,1.8,1738,4.9,4709,0.8,756,0.2,146,51.0,32.1,82.8,53.4,14.7,3.6,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058565897289964515,0
Brian Davis,1993,1994,1,1,SF,MIN,68,1.9,131,0.8,55,0.3,22,0.2,16,0.1,4,31.7,33.3,73.5,32.1,9.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011852504221272642,0
Charles Davis,1981,1990,8,1,SF,WAS,415,5.3,2214,2.4,1008,0.7,309,0.3,127,0.2,74,45.1,17.0,73.7,45.5,11.6,0.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017950408032579705,0
Charlie Davis,1971,1974,3,1,SG,CLE,144,8.9,1287,1.5,219,2.2,319,0.3,2,0.0,0,40.8,0.0,80.6,0.0,11.9,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001652720956162645,0
Dale Davis,1991,2007,16,1,C,IND,1094,8.0,8706,7.9,8605,0.9,978,0.6,691,1.2,1270,53.0,0.0,56.2,53.0,15.2,5.4,86.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019762420274655166,0
Deyonta Davis,2016,2019,3,0,C,MEM,107,4.2,454,3.2,346,0.4,47,0.2,21,0.6,61,59.9,0.0,63.5,59.9,15.4,1.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030687696414793066,0
Dwight Davis,1972,1977,5,1,PF,CLE,340,8.6,2936,5.9,1991,1.6,529,0.5,139,0.6,149,42.3,0.0,73.0,0.0,12.3,2.3,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00617431573279011,0
Ed Davis,2010,2022,12,0,PF,TOR,722,5.9,4291,6.4,4616,0.7,539,0.5,349,0.8,566,56.7,0.0,58.3,56.7,16.4,3.6,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007962432086282748,0
Emanual Davis,1996,2003,6,1,PG,HOU,226,4.9,1100,1.9,440,1.8,396,0.7,167,0.1,29,39.4,35.2,78.7,47.1,9.6,0.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015241041757634184,0
Glen Davis,2007,2015,8,1,PF,BOS,514,8.0,4111,4.4,2236,0.9,457,0.7,357,0.3,173,44.7,18.2,70.0,44.8,12.4,2.3,18.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0050246397215364495,0
Harry Davis,1978,1980,2,1,SF,CLE,44,4.0,175,1.6,72,0.4,16,0.3,14,0.2,8,43.6,0.0,68.9,43.6,10.3,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012574973348560938,0
Hubert Davis,1992,2004,12,1,SG,NYK,685,8.2,5583,1.5,1045,1.7,1172,0.4,297,0.1,44,45.8,44.1,83.7,53.7,11.8,2.3,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038787314110428138,0
Jim Davis,1967,1975,8,1,C,ATL,597,6.7,3997,5.2,3109,1.2,739,0.6,89,0.4,66,46.1,0.0,67.4,0.0,14.2,2.4,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005441675975659265,0
Johnny Davis,1976,1986,10,1,SG,IND,750,12.9,9710,2.0,1505,4.5,3368,0.9,683,0.2,116,44.8,17.6,82.1,45.0,14.3,3.9,38.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011216131351130816,0
Josh Davis,2003,2012,4,1,PF,ATL,67,2.3,156,1.7,115,0.3,19,0.3,17,0.1,5,37.3,32.9,72.4,45.0,11.0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001380782886789642,0
Mark Davis,1988,1989,1,1,SF,PHO,33,3.8,127,1.1,37,0.4,14,0.4,13,0.2,5,48.0,10.0,82.4,48.5,15.0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002141846261391142,0
Mark Davis,1995,2000,5,1,SF,PHI,230,5.5,1261,3.0,697,1.3,294,0.9,200,0.3,75,44.2,24.6,65.5,45.5,11.9,0.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166298946474494,0
Mel Davis,1973,1977,4,1,PF,NYK,190,5.3,1008,4.3,816,0.9,164,0.3,66,0.1,22,37.6,0.0,70.9,0.0,12.0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001230154571016976,0
Mickey Davis,1971,1977,6,1,SF,MIL,309,5.0,1542,2.7,841,1.0,304,0.4,76,0.1,16,45.5,0.0,83.5,45.5,13.9,1.5,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034084870102021546,0
Mike Davis,1969,1973,4,1,SG,WAS,242,10.1,2443,2.1,511,1.7,412,0.0,0,0.0,0,42.4,26.1,76.5,42.5,12.2,1.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0027505592070274517,0
Mike Davis,1982,1983,1,1,PF,NYK,8,1.8,14,1.3,10,0.0,0,0.0,0,0.5,4,40.0,0.0,60.0,40.0,21.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001295768657657745,0
Monti Davis,1980,1981,1,1,PF,PHI,2,1.5,3,2.0,4,0.0,0,0.0,0,0.5,1,20.0,0.0,20.0,20.0,4.5,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010914697811997014,0
Paul Davis,2006,2010,4,1,PF,LAC,82,2.6,217,1.9,158,0.4,32,0.3,22,0.2,15,40.2,0.0,73.2,40.2,10.6,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012678770630945783,0
Ralph Davis,1960,1962,2,1,SG,SAC,150,8.0,1195,1.7,248,2.8,424,0.0,0,0.0,0,40.9,0.0,67.7,0.0,9.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013099856058988342,0
Ricky Davis,1998,2010,12,1,SG,CLE,736,13.5,9912,3.5,2550,3.3,2426,1.0,732,0.3,187,44.6,36.1,78.1,48.0,14.7,2.3,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003550368749549889,0
Ron Davis,1976,1982,3,1,SF,SDC,78,5.3,417,1.8,139,0.7,53,0.6,43,0.1,11,42.0,25.0,57.1,42.2,10.7,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011384300950274871,0
Terence Davis,2019,2022,3,0,SG,TOR,163,8.5,1387,3.0,485,1.5,238,0.7,108,0.2,39,43.7,36.6,83.5,54.1,13.5,1.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003741461890622614,0
Terry Davis,1989,2001,10,1,PF,DAL,480,6.4,3061,6.0,2887,0.6,273,0.4,183,0.3,149,47.2,15.8,60.5,47.3,10.9,1.2,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022825599045545484,0
Tyler Davis,2018,2019,1,0,C,OKC,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012102629268540823,0
Walt Davis,1953,1958,5,1,PF,GSW,325,4.8,1558,4.3,1397,0.7,231,0.0,0,0.0,0,37.7,0.0,69.5,0.0,9.6,1.0,4.8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00243163371005885,0
Walter Davis,1977,1992,15,1,SG,PHO,1033,18.9,19521,3.0,3053,3.8,3878,1.2,1280,0.1,133,51.1,27.2,85.1,51.6,19.1,5.1,76.9,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5142017242881335,0
Andre Dawkins,2014,2015,1,1,SG,MIA,4,0.8,3,0.5,2,0.3,1,0.0,0,0.0,0,16.7,16.7,0.0,25.0,-5.0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010995970643939991,0
Darryl Dawkins,1975,1989,14,1,C,PHI,726,12.0,8733,6.1,4432,1.3,917,0.5,345,1.4,1023,57.2,13.3,68.5,57.2,15.8,3.3,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005161467055481126,0
Johnny Dawkins,1986,1995,9,1,PG,PHI,541,11.1,5984,2.5,1336,5.5,2997,1.1,618,0.1,29,45.6,33.0,85.7,47.4,14.7,2.4,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004862365849870304,0
Paul Dawkins,1979,1980,1,1,SF,UTA,57,5.5,316,2.2,125,1.4,77,0.6,33,0.2,9,47.0,20.0,68.8,47.2,11.0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010443481889353954,0
Branden Dawson,2015,2016,1,1,PF,LAC,6,0.8,5,0.7,4,0.0,0,0.0,0,0.2,1,40.0,0.0,100.0,40.0,7.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012000229200272625,0
Eric Dawson,2011,2012,1,1,C,SAS,4,3.8,15,2.5,10,0.0,0,0.3,1,0.5,2,58.3,0.0,50.0,58.3,14.6,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012686519606148758,0
Tony Dawson,1990,1995,2,1,SF,SAC,6,2.8,17,0.8,5,0.2,1,0.0,0,0.0,0,46.7,50.0,100.0,53.3,11.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011748624798144126,0
Todd Day,1992,2001,8,1,SG,MIL,483,12.3,5917,3.4,1649,1.5,713,1.1,532,0.6,291,40.6,34.5,73.9,46.2,14.1,2.2,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004528741297825679,0
Austin Daye,2009,2015,6,1,SF,DET,293,5.2,1522,2.6,764,0.7,212,0.4,116,0.4,117,40.2,35.1,77.8,46.9,11.6,0.8,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002049764456468125,0
Darren Daye,1983,1988,5,1,SF,WAS,328,6.8,2225,2.6,844,2.0,672,0.6,191,0.2,53,49.1,11.8,68.1,49.1,13.9,1.9,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047169762768683,0
Nando De Colo,2012,2014,2,1,SF,SAS,119,3.8,453,1.8,211,1.7,203,0.5,63,0.1,12,42.9,36.3,83.5,49.1,11.8,1.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003193737688719583,0
Dave DeBusschere,1962,1974,12,1,PF,DET,875,16.1,14053,11.0,9618,2.9,2497,0.9,67,0.5,39,43.2,0.0,69.9,0.0,15.5,5.1,60.8,1,1,0,0,1983,8,0,0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,1,0.9670788449372956,1
Andrew DeClercq,1995,2005,10,1,C,ORL,587,4.8,2815,4.2,2488,0.6,339,0.7,390,0.5,301,50.7,0.0,62.1,50.7,12.1,1.9,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035586000434299357,0
Javin DeLaurier,2021,2022,1,0,C,MIL,1,0.0,0,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012102629268540823,0
DeMar DeRozan,2009,2022,13,0,SG,TOR,957,20.8,19869,4.4,4227,3.9,3729,1.0,935,0.3,280,46.5,28.8,83.7,47.8,18.9,6.4,83.7,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5946939100115853,1
Greg Deane,1979,1980,1,1,SG,UTA,7,1.4,10,0.9,6,0.9,6,0.0,0,0.0,0,18.2,100.0,71.4,22.7,4.5,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010925860800462728,0
Gabriel Deck,2020,2022,2,0,PF,OKC,17,6.0,102,2.7,46,1.7,29,0.5,9,0.0,0,49.4,21.1,81.8,51.9,15.1,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014627206029439266,0
Dewayne Dedmon,2013,2022,9,0,C,ORL,477,6.4,3056,5.9,2836,0.7,332,0.5,249,0.8,390,52.7,33.8,73.5,56.6,15.1,2.5,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005488785582188868,0
Archie Dees,1958,1962,4,1,PF,DET,190,8.1,1548,4.8,907,0.7,132,0.0,0,0.0,0,40.2,0.0,79.4,0.0,15.1,1.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033233190104901087,0
Terry Dehere,1993,1999,6,1,PG,LAC,402,8.0,3235,1.5,588,2.6,1034,0.5,213,0.1,36,41.1,37.8,77.9,47.3,12.7,1.2,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002624270760672718,0
Bryce Dejean-Jones,2015,2016,1,1,SG,NOP,14,5.6,79,3.4,48,1.1,15,0.7,10,0.1,2,40.6,37.5,52.4,49.3,9.6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013577755453998384,0
Sam Dekker,2015,2022,5,0,PF,HOU,201,5.4,1094,3.0,607,0.8,160,0.5,101,0.2,37,47.8,28.8,60.6,52.5,12.7,1.1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002618678310750963,0
Vinny Del Negro,1988,2002,12,1,SG,SAS,771,9.1,7038,2.3,1810,3.2,2484,0.7,576,0.1,65,47.5,35.9,84.0,49.5,13.5,3.4,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007056161486179422,0
Malcolm Delaney,2016,2018,2,1,PG,ATL,127,5.7,729,1.8,223,2.8,356,0.6,74,0.1,7,37.7,30.8,80.5,43.1,8.9,0.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018901711341106115,0
Bison Dele,1991,1999,8,1,C,ORL,413,11.0,4536,6.2,2564,1.1,440,0.8,320,0.9,355,52.8,14.3,69.1,52.8,16.5,2.9,22.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007369707740614414,0
Carlos Delfino,2004,2013,8,1,SG,DET,507,8.1,4115,3.6,1815,1.7,887,0.9,461,0.2,88,40.1,36.5,75.8,49.4,12.6,2.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007055544175142422,0
Ángel Delgado,2018,2019,1,0,C,LAC,2,1.5,3,2.0,4,0.0,0,0.5,1,0.0,0,20.0,0.0,50.0,20.0,4.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011911798525910764,0
Tony Delk,1996,2006,10,1,PG,CHO,545,9.1,4957,2.5,1351,1.9,1024,0.8,447,0.1,77,40.8,34.3,76.9,45.9,13.7,1.9,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033918888759700695,0
Matthew Dellavedova,2013,2021,8,0,PG,CLE,447,5.5,2463,1.8,798,3.7,1649,0.5,206,0.0,21,38.6,36.4,84.0,47.4,9.8,1.3,10.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0027210519646651047,0
Fennis Dembo,1988,1989,1,1,SF,DET,31,1.2,36,0.7,23,0.2,5,0.0,1,0.0,0,33.3,0.0,80.0,33.3,7.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0010946722210032653,0
Larry Demic,1979,1982,3,1,PF,NYK,206,4.7,976,3.9,805,0.5,106,0.3,72,0.2,49,45.9,0.0,58.0,45.9,8.1,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017211562224950995,0
Dell Demps,1993,1997,3,1,SG,GSW,20,3.0,59,0.5,9,0.5,9,0.3,6,0.1,1,50.0,33.3,76.2,51.2,14.4,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011688238735309041,0
George Dempsey,1954,1959,5,1,PG,GSW,315,5.0,1574,3.6,1125,2.3,711,0.0,0,0.0,0,40.7,0.0,66.1,0.0,12.4,2.2,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006027267422440461,0
Luol Deng,2004,2019,15,1,SF,CHI,902,14.8,13361,6.1,5468,2.3,2042,1.0,880,0.5,444,45.6,33.2,76.9,48.5,15.4,4.9,74.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.03164462679901125,0
Kenny Dennard,1981,1984,3,1,PF,KCK,95,2.8,268,3.0,286,1.0,93,0.8,74,0.2,17,42.9,30.0,64.4,43.5,9.3,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017668003005848138,0
Justin Dentmon,2011,2013,2,1,PG,SAS,8,3.3,26,1.0,8,1.3,10,0.3,2,0.0,0,33.3,14.3,66.7,36.7,3.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010707872685413607,0
Rod Derline,1974,1976,2,1,SG,OKC,107,4.8,518,0.8,86,0.7,71,0.3,34,0.0,5,41.9,0.0,78.6,0.0,12.7,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016096399372307428,0
Marcus Derrickson,2018,2019,1,0,PF,GSW,11,4.2,46,1.2,13,0.1,1,0.0,0,0.1,1,48.5,50.0,80.0,63.6,19.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013785322764310838,0
Corky Devlin,1955,1958,3,1,SG,DET,210,7.1,1496,2.1,449,2.1,446,0.0,0,0.0,0,36.6,0.0,74.2,0.0,11.7,1.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003226307013214114,0
Ernie DiGregorio,1973,1978,5,1,PG,LAC,312,9.6,2997,2.0,610,5.1,1594,0.6,190,0.0,14,41.5,0.0,90.2,0.0,12.2,0.5,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0015768123397021188,0
Donte DiVincenzo,2018,2022,4,0,SG,MIL,200,9.0,1790,4.6,929,2.5,503,1.1,217,0.2,49,41.5,34.5,76.7,51.3,12.6,2.3,9.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006645228441827791,0
Mamadi Diakite,2020,2022,2,0,PF,MIL,27,3.7,100,3.4,93,0.4,10,0.4,12,0.6,15,47.1,7.7,68.0,47.7,11.9,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001498166771864474,0
Derrick Dial,1999,2004,4,1,SG,SAS,82,3.1,253,1.6,133,0.8,63,0.3,21,0.1,11,37.2,19.0,67.2,38.6,12.2,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012576781108172813,0
Cheick Diallo,2016,2022,5,0,PF,NOP,183,5.2,958,4.1,759,0.4,78,0.3,56,0.4,73,59.6,28.6,77.4,59.7,17.0,1.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305961249580673,0
