Player,Debut,Last Active,YOE,Position,Team,HOF Probability,First Ballot,Inducted as Player
Alfred McGuire,1951,1955,4,PG,NYK,0.003484778352612206,0,0
Allie McGuire,1973,1974,1,SG,NYK,0.001186731854406384,0,0
Dick McGuire,1949,1960,11,PG,NYK,0.6607005169876078,0,1
Dominic McGuire,2007,2013,6,SF,WAS,0.0019445730387655448,0,0
Kevin McHale,1980,1993,13,PF,BOS,0.9889338379209826,1,1
Jim McIlvaine,1994,2001,7,C,BRK,0.0028637249527543474,0,0
Jeff McInnis,1996,2008,11,PG,LAC,0.0036540138828564145,0,0
Kenny McIntosh,1971,1975,4,SF,OKC,0.0008273658228694881,0,0
Kevin McKenna,1981,1988,6,SG,BRK,0.0019065062222857906,0,0
Forrest McKenzie,1986,1987,1,SF,SAS,0.0009880373931292529,0,0
Stan McKenzie,1967,1974,7,SF,POR,0.004726455832856019,0,0
Derrick McKey,1987,2002,15,SF,IND,0.006852761186783916,0,0
Aaron McKie,1994,2007,13,SG,PHI,0.005570025483691813,0,0
Billy McKinney,1978,1986,7,PG,DEN,0.005077098857580203,0,0
Bones McKinney,1946,1952,6,SF,WSC,0.007241780969292233,0,0
Carlton McKinney,1989,1992,2,SG,LAC,0.001089001681256847,0,0
Trey McKinney-Jones,2017,2018,1,SG,IND,0.0012119866616816263,0,0
Alfonzo McKinnie,2017,2022,5,SF,TOR,0.001815545622737385,0,0
JaQuori McLaughlin,2021,2022,1,PG,DAL,0.0012119866616816263,0,0
Jordan McLaughlin,2019,2022,3,PG,MIN,0.004576292813890363,0,0
Ben McLemore,2013,2022,9,SG,SAC,0.00205127821530817,0,0
McCoy McLemore,1964,1972,8,SF,GSW,0.0023822665888141867,0,0
George McLeod,1952,1953,1,,BLB,0.0010047062044927872,0,0
Keith McLeod,2003,2007,4,PG,UTA,0.0016911732816819098,0,0
Roshown McLeod,1998,2001,3,SF,ATL,0.0012167800770223798,0,0
Jack McMahon,1952,1960,8,PG,ATL,0.0018713121068900244,0,0
Nate McMillan,1986,1998,12,PG,OKC,0.011299638610510903,0,0
Tom McMillen,1975,1986,11,C,ATL,0.004645955273778352,0,0
Jim McMillian,1970,1979,9,SF,LAL,0.02576798725272366,0,0
Shellie McMillon,1958,1962,4,SF,DET,0.005186402568668144,0,0
Mal McMullen,1949,1951,2,,INO,0.0009735095405263734,0,0
Mark McNamara,1982,1991,8,C,PHI,0.001399233650571114,0,0
Joe McNamee,1950,1952,2,SF,SAC,0.000650428108191298,0,0
Jerel McNeal,2014,2015,1,PG,PHO,0.0010931568850838331,0,0
Chris McNealy,1985,1988,3,PF,NYK,0.002407469866241119,0,0
Bob McNeill,1960,1962,2,PG,NYK,0.0024542241759006765,0,0
Larry McNeill,1973,1979,6,PF,SAC,0.005367576649694295,0,0
Carl McNulty,1954,1955,1,SG,MLH,0.0010874720972761434,0,0
Paul McPherson,2000,2001,1,PG,PHO,0.0025249966128761733,0,0
Cozell McQueen,1986,1987,1,PF,DET,0.0012949984157303587,0,0
Jordan McRae,2015,2020,4,SG,CLE,0.0015331982608507667,0,0
Thales McReynolds,1965,1966,1,,WAS,0.0010112138578925913,0,0
Josh McRoberts,2007,2018,11,PF,IND,0.0030488430678080308,0,0
Eric McWilliams,1972,1973,1,PF,HOU,0.0008360879522830183,0,0
Stanislav Medvedenko,2000,2007,7,PF,LAL,0.002149798502501314,0,0
Darnell Mee,1993,1995,2,SG,DEN,0.0010880704118513454,0,0
Jodie Meeks,2009,2019,10,SG,PHI,0.004636069210499163,0,0
Cliff Meely,1971,1976,5,PF,HOU,0.00214225905119443,0,0
Scott Meents,1989,1991,2,PF,OKC,0.001297145238566871,0,0
Dick Mehen,1949,1952,3,PF,WAT,0.009647512614952999,0,0
Monk Meineke,1952,1958,5,PF,DET,0.010713186696986716,0,0
Salah Mejri,2015,2019,4,C,DAL,0.005566132514242553,0,0
Gal Mekel,2013,2015,2,PG,DAL,0.0009203890458431978,0,0
Gary Melchionni,1973,1975,2,PG,PHO,0.005497036902452253,0,0
Nicolò Melli,2019,2021,2,PF,NOP,0.002890606452852193,0,0
Fab Melo,2012,2013,1,C,BOS,0.0011967369651121455,0,0
De'Anthony Melton,2018,2022,4,PG,MEM,0.004865019369429536,0,0
Dean Meminger,1971,1977,6,SG,NYK,0.008626276835888331,0,0
Chuck Mencel,1955,1957,2,PG,LAL,0.0023871190698116513,0,0
John Mengelt,1971,1981,10,SG,DET,0.005931825911372295,0,0
Ken Menke,1949,1950,1,,WAT,0.00118049028488666,0,0
Pops Mensah-Bonsu,2006,2011,4,PF,TOR,0.0012680181389784742,0,0
Ron Mercer,1997,2005,8,SG,BOS,0.0022999020591783774,0,0
Joe Meriweather,1975,1985,10,C,KCK,0.00598180575861522,0,0
Porter Meriwether,1962,1963,1,PG,PHI,0.0013860284536534536,0,0
Sam Merrill,2020,2022,2,SG,MIL,0.0013827061839077654,0,0
Tom Meschery,1961,1971,10,PF,GSW,0.026780046498146057,0,0
Chimezie Metu,2018,2022,4,C,SAS,0.0016736453368066332,0,0
Loren Meyer,1995,1999,3,PF,DAL,0.0013556052843564247,0,0
Dave Meyers,1975,1980,4,PF,MIL,0.01520888932806621,0,0
Stan Miasek,1946,1953,6,PF,CHS,0.04530183400937489,0,0
Larry Micheaux,1983,1985,2,PF,KCK,0.003201184254529762,0,0
Jordan Mickey,2015,2018,3,PF,BOS,0.0013932168386399722,0,0
Khris Middleton,2012,2022,10,SF,MIL,0.12520286301458952,0,0
Chris Mihm,2000,2009,8,C,CLE,0.0034381291492820323,0,0
Eric Mika,2019,2020,1,C,SAC,0.0012416735034801011,0,0
Ed Mikan,1948,1954,6,C,GSW,0.002306677535123813,0,0
George Mikan,1948,1956,7,C,LAL,0.9999866683906119,1,1
Larry Mikan,1970,1971,1,SF,CLE,0.000582742027479556,0,0
Vern Mikkelsen,1949,1959,10,PF,LAL,0.9769696306424298,0,1
Al Miksis,1949,1950,1,,WAT,0.0012760802729642514,0,0
Aaron Miles,2005,2006,1,PG,GSW,0.0012016440952896895,0,0
C.J. Miles,2005,2022,16,SF,UTA,0.0024530578883027137,0,0
Darius Miles,2000,2009,7,SF,POR,0.002841132204202144,0,0
Eddie Miles,1963,1972,9,SG,DET,0.010585654483256914,0,0
Marko Milič,1997,1999,2,SF,PHO,0.0012838917395751235,0,0
Darko Miličić,2003,2013,10,C,DET,0.001702341974455418,0,0
Andre Miller,1999,2016,17,PG,DEN,0.010843239181236853,0,0
Anthony Miller,1994,2005,8,PF,ATL,0.0016469681546315371,0,0
Bob Miller,1983,1984,1,PF,SAS,0.0012950369739499917,0,0
Brad Miller,1998,2012,14,C,SAC,0.05176223296381716,0,0
Darius Miller,2012,2021,6,SF,NOP,0.002526232645677983,0,0
Dick Miller,1980,1981,1,SF,IND,0.001098887919399649,0,0
Eddie Miller,1952,1954,2,C,BLB,0.008801890033676343,0,0
Malcolm Miller,2017,2020,3,SF,TOR,0.0013922366149104546,0,0
Mike Miller,2000,2017,17,SF,MEM,0.004523335666538978,0,0
Oliver Miller,1992,2004,9,C,PHO,0.004691097400285268,0,0
Quincy Miller,2012,2015,3,PF,DEN,0.0011591983592298182,0,0
Reggie Miller,1987,2005,18,SG,IND,0.9648297927612728,0,1
Chris Mills,1993,2003,10,SF,GSW,0.01067658372743943,0,0
Patty Mills,2009,2022,13,PG,SAS,0.004375524961527711,0,0
Terry Mills,1990,2001,11,PF,DET,0.005895180783705151,0,0
Elijah Millsap,2014,2017,3,SG,UTA,0.0012516267537267451,0,0
Paul Millsap,2006,2022,16,PF,UTA,0.1408705645028262,0,0
Shake Milton,2018,2022,4,SG,PHI,0.0038015325881658258,0,0
Harold Miner,1992,1996,4,SG,MIA,0.0026117217528152225,0,0
Yao Ming,2002,2011,8,C,HOU,0.9970982147565307,1,1
Dirk Minniefield,1985,1988,3,PG,CLE,0.0035760343082561767,0,0
Dave Minor,1951,1953,2,SG,BLB,0.005073517842619174,0,0
Greg Minor,1994,1999,5,SG,BOS,0.0037226173722176895,0,0
Mark Minor,1972,1973,1,SF,BOS,0.0011954765728837357,0,0
Nikola Mirotić,2014,2019,5,PF,CHI,0.024691191276894113,0,0
Jason Miskiri,1999,2000,1,PG,CHO,0.0012119866616816263,0,0
Davion Mitchell,2021,2022,1,PG,SAC,0.0010710568649781671,0,0
Donovan Mitchell,2017,2022,5,SG,UTA,0.32501048070460703,0,0
Mike Mitchell,1978,1988,10,SF,SAS,0.03518197232230114,0,0
Murray Mitchell,1949,1950,1,,AND,0.0011993024604086233,0,0
Sam Mitchell,1989,2002,13,SF,MIN,0.005628776196597299,0,0
Todd Mitchell,1988,1989,1,SF,MIA,0.0010518027858324396,0,0
Tony Mitchell,2013,2014,1,SF,MIL,0.001295070957561005,0,0
Tony Mitchell,2013,2014,1,PF,DET,0.0014278677260832053,0,0
Naz Mitrou-Long,2017,2020,3,SG,UTA,0.0011902770212809163,0,0
Steve Mix,1969,1983,13,SF,PHI,0.01887895388118601,0,0
Bill Mlkvy,1952,1953,1,SF,GSW,0.0004751714335758643,0,0
Cuttino Mobley,1998,2009,11,SG,HOU,0.014740961402977606,0,0
Eric Mobley,1994,1997,3,C,MIL,0.0016102105335037656,0,0
Evan Mobley,2021,2022,1,PF,CLE,0.08183515960545772,0,0
Larry Moffett,1977,1978,1,SF,HOU,0.0011010527664370461,0,0
Nazr Mohammed,1998,2016,18,C,ATL,0.0022281260769373696,0,0
Jérôme Moïso,2000,2005,5,C,TOR,0.001583958991656825,0,0
Paul Mokeski,1979,1991,12,C,MIL,0.002067488944530404,0,0
Adam Mokoka,2019,2021,2,SF,CHI,0.001187709485075683,0,0
Jack Molinas,1953,1954,1,SF,DET,0.044410529805687694,0,0
Sidney Moncrief,1979,1991,11,SG,MIL,0.9646006951113855,0,1
Eric Money,1974,1980,6,PG,DET,0.0064725457556185605,0,0
Sergei Monia,2005,2006,1,SF,POR,0.000985435610247523,0,0
Malik Monk,2017,2022,5,SG,CHO,0.0024762075776636108,0,0
Earl Monroe,1967,1980,13,SG,NYK,0.7759146963139915,0,1
Greg Monroe,2010,2022,10,C,DET,0.020764502793004288,0,0
Rodney Monroe,1991,1992,1,SG,ATL,0.0009812950317411222,0,0
Luis Montero,2015,2018,2,SG,POR,0.001105240659187228,0,0
Howie Montgomery,1962,1963,1,SF,GSW,0.001225009066800391,0,0
Eric Montross,1994,2002,8,C,DET,0.00238386588670758,0,0
Moses Moody,2021,2022,1,SG,GSW,0.003294312389062852,0,0
Jamario Moon,2007,2012,5,SF,TOR,0.01006542027776501,0,0
Xavier Moon,2021,2022,1,SG,LAC,0.0013749272808206117,0,0
Jim Mooney,1952,1953,1,SF,GSW,0.0013326489699306292,0,0
Matt Mooney,2019,2022,2,SG,CLE,0.001206863828677644,0,0
Andre Moore,1987,1988,1,"PF,SF",DEN,0.0011815691858654577,0,0
Ben Moore,2017,2018,1,PF,IND,0.0012119769623616325,0,0
E'Twaun Moore,2011,2021,10,SG,NOP,0.0027506230154107983,0,0
Jackie Moore,1954,1957,3,SF,GSW,0.0017595843962916954,0,0
Johnny Moore,1980,1990,9,PG,SAS,0.008768032831614833,0,0
Lowes Moore,1980,1983,3,PG,BRK,0.001691637242844531,0,0
Mikki Moore,1998,2012,13,C,DET,0.0026873546832987243,0,0
Otto Moore,1968,1977,9,C,DET,0.0058487874791614495,0,0
Ron Moore,1987,1988,1,C,DET,0.001090769279439014,0,0
Tracy Moore,1991,1997,5,SG,DAL,0.0015277447585544104,0,0
Ja Morant,2019,2022,3,PG,MEM,0.07067560170019507,0,0
Eric Moreland,2014,2019,4,PF,SAC,0.0019046514894246762,0,0
Jackie Moreland,1960,1970,8,PF,DET,0.005247351823449478,0,0
Guy Morgan,1982,1983,1,SG,IND,0.0010884273840138332,0,0
Juwan Morgan,2019,2022,3,PF,UTA,0.0013994233685569457,0,0
Rex Morgan,1970,1972,2,SG,BOS,0.0013877011119964244,0,0
Darren Morningstar,1993,1994,1,C,DAL,0.0016430606596935114,0,0
Chris Morris,1988,1999,11,SF,BRK,0.007459348398200997,0,0
Darius Morris,2011,2015,4,PG,LAL,0.0010765004053156608,0,0
Isaiah Morris,1992,1993,1,SF,DET,0.0011839697893882247,0,0
Jaylen Morris,2017,2022,3,SG,ATL,0.001077756006181215,0,0
Marcus Morris,2011,2022,11,PF,PHO,0.00693466411271452,0,0
Markieff Morris,2011,2022,11,PF,PHO,0.004471202783869608,0,0
Max Morris,1949,1950,1,,SHE,0.036863402902442256,0,0
Monte Morris,2017,2022,5,PG,DEN,0.01746441318956668,0,0
Randolph Morris,2006,2010,4,C,NYK,0.0011899755504905503,0,0
Terence Morris,2001,2006,3,SF,HOU,0.0014828813438075052,0,0
Adam Morrison,2006,2010,3,SF,CHO,0.0007380378623790593,0,0
Mike Morrison,1989,1990,1,SG,PHO,0.000912772368030715,0,0
Red Morrison,1954,1958,3,C,BOS,0.0020426933961728965,0,0
Anthony Morrow,2008,2017,9,SG,OKC,0.005711607539619811,0,0
Dwayne Morton,1994,1995,1,PG,GSW,0.0013811521381883764,0,0
John Morton,1989,1992,3,SG,CLE,0.0013563560514969848,0,0
Richard Morton,1988,1989,1,PG,IND,0.0011743304463511393,0,0
Glenn Mosley,1977,1979,2,PF,PHI,0.0012754564280659277,0,0
Perry Moss,1985,1987,2,PG,WAS,0.001773920700116685,0,0
Lawrence Moten,1995,1998,3,SG,MEM,0.0011302184363249027,0,0
Donatas Motiejūnas,2012,2019,6,PF,HOU,0.002664841946530802,0,0
Johnathan Motley,2017,2020,3,PF,LAC,0.0014680721461123197,0,0
Hanno Möttölä,2000,2002,2,SF,ATL,0.0017567476950912635,0,0
Arnett Moultrie,2012,2014,2,PF,PHI,0.0022818320774256567,0,0
Alonzo Mourning,1992,2008,15,C,MIA,0.7545450053794901,1,1
Timofey Mozgov,2010,2018,8,C,DEN,0.004790979947414631,0,0
Chuck Mrazovich,1950,1951,1,,INO,0.0016575302699469749,0,0
Emmanuel Mudiay,2015,2022,6,PG,DEN,0.0010691060131896757,0,0
Erwin Mueller,1966,1974,8,PF,DET,0.002265810776575144,0,0
Shabazz Muhammad,2013,2018,5,SG,MIN,0.003942503245688708,0,0
Mychal Mulder,2019,2022,3,PG,GSW,0.0014548036125742998,0,0
Joe Mullaney,1949,1950,1,,BOS,0.0007113732492512038,0,0
Byron Mullens,2009,2014,5,C,OKC,0.0011936618514503798,0,0
Chris Mullin,1985,2001,16,SF,GSW,0.6316655435147733,0,1
Jeff Mullins,1964,1976,12,SG,GSW,0.09962112558860485,0,0
Todd Mundt,1995,1996,1,C,ATL,0.0013069845780550968,0,0
Xavier Munford,2015,2018,2,SG,MEM,0.0011590508771315484,0,0
Chris Munk,1990,1991,1,PF,UTA,0.0011966109103514373,0,0
Eric Murdock,1991,2000,9,PG,MIL,0.006335032471141465,0,0
Gheorghe Mureșan,1993,2000,6,C,WAS,0.010992505618178933,0,0
Ade Murkey,2021,2022,1,SG,SAC,0.0012119866616816263,0,0
Calvin Murphy,1970,1983,13,PG,HOU,0.051806261387366874,0,1
Erik Murphy,2013,2014,1,C,CHI,0.0011070044952458946,0,0
Jay Murphy,1984,1988,4,PF,LAC,0.0010940131682900423,0,0
Kevin Murphy,2012,2013,1,SG,UTA,0.0009236644811768132,0,0
Ronnie Murphy,1987,1988,1,SF,POR,0.000996299107743089,0,0
Tod Murphy,1987,1994,5,PF,MIN,0.0038027559161270485,0,0
Trey Murphy III,2021,2022,1,SF,NOP,0.0055046457839836435,0,0
Troy Murphy,2001,2013,12,PF,GSW,0.010404631535559044,0,0
Dejounte Murray,2016,2022,5,PG,SAS,0.023063280589975248,0,0
Jamal Murray,2016,2021,5,PG,DEN,0.023699533039316555,0,0
Ken Murray,1950,1955,3,SG,BLB,0.0029343171550429287,0,0
Lamond Murray,1994,2006,11,SF,LAC,0.0029375199384169223,0,0
Ronald Murray,2002,2010,8,SG,OKC,0.0022553651230252485,0,0
Tracy Murray,1992,2004,12,SF,POR,0.0032406553227053224,0,0
Dorie Murrey,1966,1972,6,PF,OKC,0.0025350851514039756,0,0
Toure' Murry,2013,2015,2,PG,NYK,0.0010797942487680782,0,0
Džanan Musa,2018,2020,2,SG,BRK,0.0011568589516837554,0,0
Mike Muscala,2013,2022,9,C,ATL,0.0034998473997740623,0,0
Jerrod Mustaf,1990,1994,4,PF,PHO,0.0015783549342708494,0,0
Dikembe Mutombo,1991,2009,18,C,DEN,0.8718779645611692,1,1
Martin Müürsepp,1996,1998,2,PF,DAL,0.0026765392565609113,0,0
Pete Myers,1986,1998,9,SG,CHI,0.001657358638831385,0,0
Svi Mykhailiuk,2018,2022,4,SF,DET,0.001958271019213661,0,0
Hamady N'Diaye,2010,2014,3,C,WAS,0.0012040539291282245,0,0
Makhtar N'Diaye,1998,1999,1,PF,MEM,0.0011954670055329861,0,0
Mamadou N'Diaye,2000,2005,5,C,TOR,0.0015820779597333383,0,0
Boniface N'Dong,2005,2006,1,C,LAC,0.001409729950142872,0,0
Bob Naber,1952,1953,1,,INO,0.0011070470416340206,0,0
Boris Nachamkin,1954,1955,1,,SAC,0.0011704064775788217,0,0
Boštjan Nachbar,2002,2008,6,SF,HOU,0.003052785192998487,0,0
Abdel Nader,2017,2022,5,SF,OKC,0.0018198757696901596,0,0
Jerry Nagel,1949,1950,1,,DET,0.0011000898991805797,0,0
Lee Nailon,2000,2006,6,SF,CHO,0.002796927447278576,0,0
Eduardo Nájera,2000,2012,12,PF,DAL,0.0036496191851620573,0,0
Larry Nance,1981,1994,13,PF,PHO,0.3293465905181395,0,0
Larry Nance Jr.,2015,2022,7,PF,CLE,0.012467921290157384,0,0
Shabazz Napier,2014,2020,6,PG,POR,0.002841011173471893,0,0
Bob Nash,1972,1979,5,SF,DET,0.00167740950938232,0,0
Cotton Nash,1964,1968,2,SF,LAL,0.0017419634400944763,0,0
