Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team
Cory Joseph,2011,2022,11,0,PG,SAS,728,7.1,5161,2.6,1884,3.0,2186,0.8,562,0.2,167,44.4,34.4,78.7,48.9,12.1,2.6,28.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mfiondu Kabengele,2019,2021,2,0,PF,LAC,51,2.7,137,1.4,71,0.4,19,0.2,10,0.3,15,38.8,31.4,84.0,47.9,11.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgios Kalaitzakis,2021,2022,1,0,SF,MIL,12,5.8,69,1.3,15,0.8,9,0.8,9,0.2,2,48.1,35.0,46.2,54.8,8.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Kaminsky,2015,2022,7,0,C,CHO,377,9.4,3541,4.1,1527,1.6,619,0.4,168,0.4,142,42.9,34.8,74.3,49.9,14.1,2.2,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Kennard,2017,2022,5,0,SG,DET,296,10.0,2946,2.9,845,2.0,599,0.5,147,0.1,44,44.9,42.5,86.8,56.5,12.8,2.8,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braxton Key,2021,2022,1,0,SF,PHI,10,6.7,67,4.5,45,0.8,8,0.9,9,1.0,10,43.1,26.3,50.0,46.9,12.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanton Kidd,2019,2020,1,0,SG,UTA,4,0.0,0,0.8,3,0.3,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-13.7,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Kidd-Gilchrist,2012,2020,8,0,SF,CHO,446,8.4,3750,5.4,2420,1.2,515,0.7,296,0.7,304,47.4,27.2,71.5,47.8,13.4,2.6,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
George King,2018,2022,2,0,SF,PHO,5,0.2,1,1.2,6,0.0,0,0.0,0,0.0,0,0.0,0.0,50.0,0.0,-8.9,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis King,2019,2022,3,0,SF,SAC,26,4.2,109,1.5,40,0.9,23,0.4,11,0.2,4,39.2,32.7,68.4,47.1,12.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Kispert,2021,2022,1,0,SF,WAS,76,8.1,614,2.7,206,1.1,84,0.5,35,0.3,22,45.0,34.6,87.1,55.8,10.7,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxi Kleber,2017,2022,5,0,PF,DAL,326,7.1,2307,4.8,1561,1.1,345,0.4,141,0.9,301,44.6,35.9,79.6,55.7,12.4,3.4,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Knight,2011,2022,9,0,PG,DET,451,14.0,6301,3.1,1385,3.9,1777,0.9,386,0.2,75,41.1,35.2,80.7,47.6,13.7,1.3,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nathan Knight,2020,2022,2,0,PF,ATL,69,3.6,245,2.2,149,0.4,27,0.2,16,0.3,18,42.6,20.9,76.8,45.2,15.7,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Knox,2018,2022,4,0,SF,NYK,211,7.8,1637,2.9,622,0.8,172,0.4,82,0.3,60,36.9,34.1,70.6,44.7,8.8,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Konchar,2019,2022,3,0,SG,MEM,133,4.3,570,3.7,491,1.3,168,0.6,80,0.2,33,51.9,41.0,67.1,60.9,14.3,2.1,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Furkan Korkmaz,2017,2022,5,0,SG,PHI,255,7.9,2007,2.2,571,1.3,340,0.6,154,0.1,36,40.6,35.6,76.6,51.4,11.5,1.4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Kornet,2017,2022,5,0,C,NYK,147,5.4,797,2.5,374,1.0,143,0.4,52,0.8,119,40.5,32.5,75.3,50.6,13.8,0.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosta Koufos,2008,2019,11,0,C,SAC,686,5.7,3913,5.0,3452,0.5,359,0.4,291,0.7,506,53.4,0.0,58.2,53.4,15.4,2.6,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vit Krejci,2021,2022,1,0,SG,OKC,29,5.9,171,3.4,98,1.9,55,0.7,19,0.3,8,40.7,33.3,86.4,50.7,8.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arnoldas Kulboka,2021,2022,1,0,SF,CHO,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Kuminga,2021,2022,1,0,SF,GSW,69,9.2,634,3.3,229,0.9,62,0.4,30,0.3,22,50.9,32.4,68.6,56.1,15.0,2.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodions Kurucs,2018,2021,3,0,SF,BRK,131,6.0,780,3.1,406,0.9,113,0.6,75,0.3,34,44.4,32.9,73.9,51.7,10.0,0.8,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Kuzma,2017,2022,5,0,PF,LAL,342,15.6,5336,6.2,2116,2.2,759,0.6,195,0.5,184,44.9,33.9,72.3,52.0,13.8,2.9,14.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Zach LaVine,2014,2022,8,0,SG,CHI,478,19.8,9466,3.9,1876,3.9,1860,0.9,423,0.3,145,46.1,38.6,83.0,53.1,17.1,3.0,23.7,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Skal Labissière,2016,2020,4,0,PF,SAC,148,7.2,1069,4.5,662,1.0,152,0.4,53,0.7,99,49.2,35.3,74.8,50.9,15.0,1.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Lamb,2020,2022,2,0,SF,HOU,26,5.1,133,2.7,71,1.0,25,0.2,6,0.2,5,38.3,31.5,85.7,47.9,8.5,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Lamb,2012,2022,10,0,SG,CHO,572,10.1,5800,3.6,2072,1.6,904,0.7,416,0.4,218,43.9,34.2,85.7,50.1,15.6,2.7,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jock Landale,2021,2022,1,0,C,SAS,53,5.0,263,2.6,138,0.8,45,0.2,10,0.3,14,49.3,32.6,82.9,56.4,16.1,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romeo Langford,2019,2022,3,0,SG,BOS,98,3.6,353,1.9,184,0.5,47,0.4,36,0.3,29,40.0,30.0,63.3,45.9,7.4,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vic Law,2019,2020,1,0,PF,ORL,8,1.9,15,1.4,11,0.4,3,0.3,2,0.0,0,33.3,14.3,33.3,36.1,3.7,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
