Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team
Mychal Thompson,1978,1991,12,1,C,POR,935,13.7,12810,7.4,6951,2.3,2141,0.7,701,1.1,1073,50.4,8.3,65.5,50.4,15.7,4.9,59.1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Mychel Thompson,2011,2012,1,1,SG,CLE,5,3.6,18,1.0,5,1.4,7,0.4,2,0.2,1,29.2,36.4,0.0,37.5,2.2,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Thompson,1983,1986,3,1,SF,CLE,154,8.9,1374,3.5,533,1.5,224,0.9,141,0.5,79,43.2,21.0,79.2,43.8,13.7,1.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Thompson,1991,1992,1,1,SG,ORL,19,1.6,31,1.0,19,0.4,8,0.3,6,0.2,3,37.8,0.0,37.5,37.8,11.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tristan Thompson,2011,2022,11,0,PF,CLE,729,9.0,6582,8.4,6115,1.0,725,0.5,364,0.7,501,51.8,26.3,60.5,51.9,15.4,4.3,47.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
JT Thor,2021,2022,1,0,PF,CHO,32,2.1,67,1.3,42,0.6,19,0.3,8,0.3,11,43.6,25.9,60.0,50.0,10.0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rod Thorn,1963,1971,8,1,SG,OKC,466,10.8,5012,3.1,1463,2.6,1214,0.0,0,0.0,0,43.3,0.0,72.3,0.0,14.5,2.1,17.2,1,0,0,1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Al Thornton,2007,2011,4,1,SF,LAC,296,11.9,3527,4.2,1233,1.2,353,0.6,185,0.5,152,45.2,29.3,74.7,46.5,12.3,1.5,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bob Thornton,1985,1996,8,1,PF,NYK,283,3.0,844,2.5,712,0.3,99,0.3,74,0.1,35,44.4,22.2,55.8,44.6,6.2,0.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Thornton,2009,2017,8,1,SG,SAC,483,11.9,5750,2.8,1348,1.4,677,0.8,405,0.1,61,42.5,35.8,83.0,49.8,15.5,2.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sindarius Thornwell,2017,2021,4,0,SG,LAC,160,2.5,401,1.3,206,0.7,111,0.5,76,0.2,35,40.7,34.0,67.2,45.9,7.6,0.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otis Thorpe,1984,2001,17,1,PF,HOU,1257,14.0,17600,8.2,10370,2.2,2730,0.7,840,0.4,501,54.6,4.7,68.7,54.6,16.0,6.3,106.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sedale Threatt,1983,1997,14,1,PG,LAL,951,9.8,9327,1.8,1709,3.8,3613,1.2,1138,0.1,136,48.5,29.3,81.5,49.6,14.7,3.4,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nate Thurmond,1963,1977,14,1,C,GSW,964,15.0,14437,15.0,14464,2.7,2575,0.5,125,2.1,553,42.1,0.0,66.7,0.0,16.5,5.6,78.0,1,1,0,0,1985,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1
Matisse Thybulle,2019,2022,3,0,SG,PHI,195,4.8,932,1.9,379,1.1,216,1.6,313,1.0,187,44.9,32.4,65.7,53.8,10.5,2.9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dan Tieman,1962,1963,1,1,PG,SAC,29,1.2,34,0.8,22,0.9,27,0.0,0,0.0,0,26.3,0.0,40.0,0.0,4.1,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Killian Tillie,2020,2022,2,0,C,MEM,54,3.2,175,1.6,84,0.6,30,0.5,28,0.4,23,33.7,31.1,73.7,43.8,7.9,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Tillis,1982,1984,2,1,C,BOS,124,3.4,425,2.5,314,0.3,42,0.2,20,0.7,90,42.3,0.0,62.6,42.3,10.0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier Tillman Sr.,2020,2022,2,0,PF,MEM,111,5.7,637,3.7,413,1.2,135,0.8,92,0.4,48,52.1,28.8,64.2,55.2,15.2,2.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaal Tinsley,2001,2014,11,1,PG,IND,547,8.5,4652,2.9,1605,6.1,3330,1.4,776,0.3,155,39.3,29.9,71.6,43.7,13.6,1.6,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wayman Tisdale,1985,1997,12,1,PF,SAC,840,15.3,12878,6.1,5117,1.3,1077,0.6,464,0.6,500,50.5,0.0,76.0,50.5,15.7,3.8,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Tobey,2016,2017,1,1,C,CHO,2,1.0,2,1.5,3,0.5,1,0.0,0,0.0,0,25.0,0.0,0.0,25.0,-0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Todd,2021,2022,1,0,PF,WAS,11,1.8,20,1.0,11,0.3,3,0.2,2,0.2,2,30.4,28.6,33.3,39.1,7.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Todorovich,1949,1951,2,1,NA,TRI,131,11.0,1445,6.9,455,2.9,386,0.0,0,0.0,0,30.9,0.0,71.1,0.0,0.0,2.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray Tolbert,1981,1989,5,1,PF,OKC,261,3.6,928,2.3,609,0.5,135,0.3,71,0.4,101,49.5,0.0,54.4,49.5,9.8,0.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Tolbert,1988,1995,7,1,PF,GSW,312,6.5,2030,4.0,1251,0.9,285,0.4,116,0.3,109,46.0,29.6,71.6,46.8,10.5,0.9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Tolliver,2008,2021,13,0,PF,MIN,730,6.1,4451,3.3,2416,0.9,650,0.4,272,0.3,215,41.4,37.3,77.1,53.7,10.9,2.0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Tolson,1974,1978,3,1,PF,OKC,80,5.0,402,2.2,179,0.4,34,0.5,36,0.3,27,54.6,0.0,54.5,0.0,20.1,0.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy Tomjanovich,1970,1981,11,1,PF,HOU,768,17.4,13383,8.1,6198,2.0,1573,0.7,374,0.3,175,50.1,26.2,78.4,50.2,16.9,6.4,70.4,1,0,1,0,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Toney,1980,1988,8,1,SG,PHI,468,15.9,7458,2.2,1009,4.2,1965,0.8,369,0.2,105,50.0,34.2,79.7,51.2,16.1,3.4,26.9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sedric Toney,1985,1994,5,1,PG,ATL,112,3.7,409,0.9,98,2.1,235,0.4,48,0.0,1,36.5,34.1,78.1,40.6,7.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Toolson,1990,1996,2,1,SF,UTA,60,2.7,159,1.2,73,0.5,32,0.2,14,0.0,2,39.7,34.1,75.7,44.9,8.0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernard Toone,1979,1980,1,1,PF,PHI,23,2.4,55,1.5,34,0.5,12,0.2,4,0.2,5,35.9,14.3,80.0,36.7,8.9,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obi Toppin,2020,2022,2,0,PF,NYK,133,6.5,859,3.0,396,0.8,103,0.3,42,0.4,47,51.8,30.0,74.7,57.3,16.0,2.6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene Tormohlen,1962,1970,6,1,C,ATL,271,4.4,1191,4.1,1122,0.9,257,0.0,0,0.0,0,41.1,0.0,57.9,0.0,11.9,0.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Óscar Torres,2001,2003,2,1,SG,HOU,82,5.4,442,1.6,134,0.5,43,0.4,29,0.1,11,40.1,31.7,76.8,45.9,11.7,0.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Toscano-Anderson,2019,2022,3,0,SG,GSW,138,4.8,660,3.3,458,2.2,299,0.7,102,0.3,48,52.1,35.5,61.3,59.1,11.6,1.7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Tosheff,1951,1954,3,1,PG,INO,203,9.2,1859,3.0,608,3.3,661,0.0,0,0.0,0,31.5,0.0,79.3,0.0,11.3,1.7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bob Tough,1948,1950,2,1,NA,DET,82,7.1,579,0.0,0,1.7,137,0.0,0,0.0,0,27.8,0.0,71.3,0.0,0.0,-0.4,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axel Toupane,2015,2021,3,0,SF,MIL,33,3.1,101,1.2,38,0.6,19,0.3,10,0.3,10,37.8,32.6,75.0,46.1,7.3,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Keith Tower,1993,1997,4,1,C,ORL,53,1.8,98,1.3,69,0.1,7,0.1,6,0.2,12,42.9,0.0,55.6,42.9,5.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linton Townes,1982,1985,3,1,SF,POR,60,4.3,257,1.1,67,0.5,32,0.3,20,0.1,7,44.0,36.0,75.0,45.8,11.5,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl-Anthony Towns,2015,2022,7,0,C,MIN,482,23.2,11170,11.3,5465,3.1,1486,0.8,389,1.4,663,52.7,39.7,83.3,57.7,24.8,9.4,66.1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Raymond Townsend,1978,1982,3,1,SG,GSW,154,4.8,745,1.0,157,1.4,217,0.6,90,0.1,10,41.1,17.1,70.3,41.5,9.8,0.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Trapp,1971,1977,6,1,PF,DET,379,8.8,3353,3.9,1466,1.0,375,0.5,117,0.3,71,44.4,0.0,75.2,0.0,13.3,1.4,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Trapp,1968,1973,5,1,SF,HOU,303,7.2,2193,4.4,1320,1.0,303,0.0,0,0.0,0,42.0,0.0,71.7,42.0,10.7,1.3,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Robert Traylor,1998,2005,7,1,C,MIL,438,4.8,2085,3.7,1640,0.7,312,0.6,280,0.7,306,47.4,16.7,57.7,47.5,14.5,1.9,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Trent,1995,2004,9,1,PF,POR,506,8.6,4366,4.5,2276,1.0,504,0.4,223,0.3,174,50.1,8.0,64.3,50.1,15.9,2.6,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Trent Jr.,2018,2022,4,0,SG,POR,203,13.5,2735,2.2,453,1.4,285,1.1,227,0.2,47,41.5,38.9,82.0,52.0,13.3,2.4,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Trepagnier,2001,2004,3,1,SG,DEN,31,2.8,88,1.4,43,0.7,22,0.6,19,0.1,4,33.7,46.2,70.0,36.6,9.5,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Tresvant,1964,1973,9,1,PF,DET,559,9.2,5118,6.3,3546,1.4,806,0.0,0,0.0,0,45.1,0.0,69.3,0.0,13.5,2.7,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allonzo Trier,2018,2020,2,0,SG,NYK,88,9.7,850,2.6,226,1.7,147,0.4,31,0.2,18,45.4,38.4,80.1,51.0,12.5,0.7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelly Tripucka,1981,1991,10,1,SF,DET,707,17.2,12142,3.8,2703,3.0,2090,1.0,678,0.2,137,47.3,36.1,84.9,48.2,16.2,4.4,44.4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cezary Trybański,2002,2004,2,1,C,MEM,22,0.7,15,0.7,15,0.0,1,0.0,1,0.3,7,20.8,0.0,41.7,20.8,-3.0,-0.2,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Tsakalidis,2000,2007,7,1,C,MEM,315,4.8,1497,3.9,1238,0.3,101,0.2,73,0.7,223,49.0,0.0,65.7,49.0,11.8,1.4,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Tschogl,1972,1975,3,1,SF,ATL,113,2.5,277,1.8,208,0.6,69,0.4,42,0.4,45,35.6,0.0,58.1,0.0,7.3,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lou Tsioropoulos,1956,1959,3,1,SF,BOS,157,5.8,910,4.8,751,1.1,165,0.0,0,0.0,0,31.5,0.0,71.7,0.0,7.8,0.7,2.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Nikoloz Tskitishvili,2002,2006,4,1,PF,DEN,172,2.9,507,1.8,307,0.7,114,0.3,46,0.3,50,30.4,23.5,73.0,33.8,5.2,-0.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Tucker,1967,1972,5,1,PF,OKC,352,10.1,3541,4.9,1740,1.0,342,0.0,0,0.0,0,45.6,37.1,72.7,46.1,13.1,2.2,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Alando Tucker,2007,2010,3,1,SF,PHO,51,4.1,211,1.0,49,0.3,16,0.1,5,0.0,2,42.3,29.4,78.3,45.1,13.0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Tucker,1994,1995,1,1,SF,WAS,62,3.9,243,2.7,170,1.1,68,0.7,46,0.2,11,45.7,0.0,61.4,45.7,9.2,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jim Tucker,1954,1957,3,1,PF,PHI,99,4.1,407,3.5,349,0.5,52,0.0,0,0.0,0,34.9,0.0,76.2,0.0,8.5,0.4,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P.J. Tucker,2006,2022,11,0,SF,PHO,777,7.1,5536,5.6,4390,1.5,1149,1.1,887,0.3,240,42.5,36.4,74.8,51.1,10.3,3.6,40.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rayjon Tucker,2019,2022,3,0,SG,UTA,38,2.7,102,0.9,35,0.4,17,0.1,5,0.0,1,47.6,23.1,78.3,52.4,11.9,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Tucker,1982,1993,11,1,SG,NYK,756,8.2,6236,2.0,1520,2.0,1532,0.9,679,0.1,88,46.1,40.8,75.4,51.2,12.9,3.1,34.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ronny Turiaf,2005,2015,10,1,C,LAL,473,4.7,2209,3.7,1757,1.3,618,0.4,181,1.3,593,53.3,0.0,63.6,53.3,13.8,1.9,19.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mirsad Türkcan,1999,2000,1,1,PF,NYK,17,1.9,33,1.9,33,0.3,5,0.2,3,0.1,1,36.8,0.0,62.5,36.8,11.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hedo Türkoğlu,2000,2015,15,1,SF,ORL,997,11.1,11022,4.0,3971,2.8,2832,0.8,750,0.3,299,42.6,38.4,78.4,49.5,14.3,4.2,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Andre Turner,1986,1992,6,1,PG,BOS,170,4.5,767,1.5,263,3.1,535,0.8,137,0.0,3,42.2,23.7,76.4,43.2,12.0,0.3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Turner,1967,1973,6,1,PF,GSW,294,5.4,1597,3.5,1039,0.6,167,0.0,0,0.0,0,40.7,0.0,72.8,0.0,10.7,0.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elston Turner,1981,1989,8,1,SF,DAL,505,4.7,2397,2.7,1375,1.8,914,0.9,442,0.1,27,43.2,15.2,71.4,43.3,9.6,1.1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Turner,2010,2020,10,1,SF,PHI,705,9.7,6824,4.6,3278,3.5,2462,0.8,532,0.3,184,43.4,29.4,78.2,45.5,11.9,2.0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Turner,1989,1995,2,1,PF,SAC,66,3.4,224,1.2,78,0.4,29,0.4,25,0.1,8,45.3,25.0,60.0,45.8,13.7,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Turner,1954,1955,1,1,SF,NYK,65,4.3,282,2.4,154,1.2,77,0.0,0,0.0,0,36.0,0.0,78.9,0.0,10.8,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Turner,1961,1962,1,1,SG,CHP,42,4.8,200,2.0,85,1.0,44,0.0,0,0.0,0,38.0,0.0,76.2,0.0,8.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Turner,1984,1996,10,1,PF,ORL,612,6.0,3697,3.3,2036,1.0,635,0.4,215,0.1,85,46.7,34.4,76.9,47.8,8.4,0.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Turner,1991,1992,1,1,SF,HOU,42,2.8,117,1.9,78,0.3,12,0.1,6,0.1,4,43.9,0.0,52.5,43.9,7.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myles Turner,2015,2022,7,0,C,IND,431,12.7,5485,6.7,2879,1.2,513,0.7,311,2.3,984,48.9,34.9,76.8,53.5,16.8,4.7,32.8,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Wayne Turner,1999,2000,1,1,PG,BOS,3,1.3,4,1.0,3,1.7,5,0.0,0,0.0,0,16.7,0.0,33.3,16.7,-1.7,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvin Turpin,1984,1990,5,1,C,CLE,361,8.5,3071,4.6,1655,0.5,183,0.4,155,1.0,348,51.6,11.1,77.7,51.6,14.3,2.7,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Twyman,1955,1966,11,1,SF,SAC,823,19.2,15840,6.6,5424,2.3,1861,0.0,0,0.0,0,45.0,0.0,77.8,0.0,17.8,6.8,75.0,1,1,0,0,1983,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
B.J. Tyler,1994,1995,1,1,PG,PHI,55,3.5,195,1.1,62,3.2,174,0.7,36,0.0,2,38.1,31.4,70.0,42.3,8.5,-0.7,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Tyler,2011,2014,3,1,C,GSW,104,3.6,373,2.6,269,0.2,25,0.2,23,0.4,42,45.0,0.0,55.7,45.0,11.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry Tyler,1978,1989,11,1,SF,DET,871,10.2,8868,5.4,4675,1.2,1039,0.9,801,1.5,1342,48.4,12.2,70.3,48.5,14.6,3.7,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Charlie Tyra,1957,1962,5,1,C,NYK,348,8.9,3091,7.4,2567,0.9,315,0.0,0,0.0,0,38.7,0.0,67.2,0.0,11.9,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwin Ubiles,2011,2012,1,1,SF,WAS,4,3.5,14,2.5,10,0.3,1,0.3,1,0.3,1,27.8,20.0,100.0,30.6,7.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ekpe Udoh,2010,2019,7,0,C,MIL,384,3.5,1353,2.9,1100,0.7,260,0.5,177,1.1,429,45.3,0.0,71.8,45.3,12.0,1.5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ime Udoka,2003,2011,7,1,SF,SAS,316,5.2,1635,2.9,926,1.0,308,0.7,208,0.2,54,41.7,35.6,70.5,49.2,10.8,1.3,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beno Udrih,2004,2017,13,1,PG,SAC,831,8.4,6952,2.1,1712,3.4,2858,0.7,576,0.1,71,46.3,34.9,83.3,50.2,14.0,2.4,31.4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Roko Ukić,2008,2010,2,1,PG,TOR,85,4.0,341,0.9,78,1.9,165,0.4,31,0.0,2,38.7,18.9,74.6,40.7,10.0,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Ulis,2016,2019,3,0,PG,PHO,133,7.5,998,1.7,223,4.0,537,0.9,118,0.1,12,40.3,28.0,80.8,43.5,11.3,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes Unseld,1968,1981,13,1,C,WAS,984,10.8,10624,14.0,13769,3.9,3822,1.1,628,0.6,367,50.9,50.0,63.3,50.9,16.0,8.5,110.1,1,1,0,0,1988,5,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
Hal Uplinger,1953,1954,1,1,SG,BLB,23,3.7,86,1.3,31,1.1,26,0.0,0,0.0,0,35.1,0.0,90.9,0.0,10.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Upshaw,1988,1991,3,1,SG,BOS,120,5.4,649,1.2,145,2.1,257,0.7,81,0.1,9,45.3,23.7,79.5,46.5,13.1,0.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod Uthoff,2016,2020,2,0,PF,DAL,16,3.7,59,1.8,28,0.6,9,0.2,3,0.3,4,41.1,33.3,77.8,46.4,12.3,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Uzoh,2010,2012,2,1,PG,BRK,60,4.0,239,2.1,128,2.2,130,0.5,30,0.2,11,39.5,33.3,58.7,40.1,13.0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas Valančiūnas,2012,2022,10,0,C,TOR,695,13.4,9319,9.5,6571,1.2,824,0.4,290,1.0,702,56.3,35.9,78.5,57.5,20.8,6.8,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Darnell Valentine,1981,1991,9,1,PG,POR,620,8.7,5400,2.1,1318,5.0,3080,1.5,910,0.1,58,43.7,26.1,78.7,44.2,14.0,2.5,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denzel Valentine,2016,2022,5,0,SG,CHI,256,7.0,1795,3.3,857,1.8,466,0.6,159,0.1,31,39.4,36.0,78.7,49.8,10.6,0.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnie Valentine,1980,1981,1,1,SF,DEN,24,3.5,84,1.3,30,0.3,7,0.3,7,0.2,4,37.8,50.0,47.4,38.3,10.3,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Vallely,1970,1972,2,1,SG,ATL,100,3.6,359,0.7,66,0.8,84,0.0,0,0.0,0,37.9,0.0,72.1,0.0,9.6,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Van Arsdale,1965,1977,12,1,SG,PHO,921,16.4,15079,4.1,3807,3.3,3057,0.9,264,0.2,44,46.4,0.0,79.0,0.0,14.4,6.3,75.2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
